id,kind,tag,file,lineStart,lineEnd,name,content,childText,tooltip,command,style,layout
"xaml:MainWindow.xaml:3109:851","text","TextBox","MainWindow.xaml","3109","3116","ComposeNewBodyBox","{Binding ComposeBody, UpdateSourceTrigger=PropertyChanged}","","","","","{""MinHeight"":""160""}"
"xaml:MainWindow.xaml:3119:852","layout","Grid","MainWindow.xaml","3119","3140","","&#xE226; | Send Message","&#xE226; | Send Message","","","","{""Grid.Row"":""2""}"
"xaml:MainWindow.xaml:3124:853","action","Button","MainWindow.xaml","3124","3135","","&#xE226;","&#xE226;","Attach pictures, files, or contact cards. DeskPhone will send them as MMS when the phone accepts Bluetooth MAP media sending.","{Binding AddComposeAttachmentCommand}","{StaticResource TonalButton}","{""Width"":""48"",""Height"":""48"",""Grid.Column"":""0"",""Margin"":""0,0,12,0"",""Padding"":""0""}"
"xaml:MainWindow.xaml:3132:854","text","TextBlock","MainWindow.xaml","3132","3302","","&#xE226;","Send Message | {Binding DisplayName} | &#xE5CD; | {Binding ComposeAttachmentNotice} | Show recents | Show dialer","","","{StaticResource MaterialIconText}","{}"
"xaml:MainWindow.xaml:3136:855","action","Button","MainWindow.xaml","3136","3258","","Send Message","{Binding DisplayName} | &#xE5CD; | {Binding ComposeAttachmentNotice} | Show recents | Show dialer | Recents","","{Binding SendMessageCommand}","{StaticResource PrimaryButton}","{""Height"":""48"",""Grid.Column"":""1""}"
"xaml:MainWindow.xaml:3141:856","layout","ItemsControl","MainWindow.xaml","3141","3160","","{Binding DisplayName} | &#xE5CD;","{Binding DisplayName} | &#xE5CD;","","","","{""Grid.Row"":""2"",""Grid.ColumnSpan"":""2"",""Margin"":""0,58,0,0"",""Visibility"":""{Binding HasComposeAttachments, Converter={StaticResource BoolToVisibilityConverter}}""}"
"xaml:MainWindow.xaml:3144:857","style","ItemsPanelTemplate","MainWindow.xaml","3144","3146","","","","","","","{}"
"xaml:MainWindow.xaml:3145:858","layout","WrapPanel","MainWindow.xaml","3145","3145","","","","","","","{}"
"xaml:MainWindow.xaml:3149:859","style","DataTemplate","MainWindow.xaml","3149","3158","","{Binding DisplayName} | &#xE5CD;","{Binding DisplayName} | &#xE5CD;","","","","{}"
"xaml:MainWindow.xaml:3150:860","layout","Border","MainWindow.xaml","3150","3157","","{Binding DisplayName} | &#xE5CD;","{Binding DisplayName} | &#xE5CD;","","","","{""Margin"":""0,0,6,6"",""Padding"":""8,4"",""CornerRadius"":""10"",""BorderThickness"":""1""}"
"xaml:MainWindow.xaml:3151:861","layout","StackPanel","MainWindow.xaml","3151","3156","","{Binding DisplayName} | &#xE5CD;","{Binding DisplayName} | &#xE5CD;","","","","{""Orientation"":""Horizontal""}"
"xaml:MainWindow.xaml:3152:862","text","TextBlock","MainWindow.xaml","3152","3302","","{Binding DisplayName}","&#xE5CD; | {Binding ComposeAttachmentNotice} | Show recents | Show dialer | Recents | &#xE872;","","","","{""MaxWidth"":""220""}"
"xaml:MainWindow.xaml:3153:863","action","Button","MainWindow.xaml","3153","3258","","&#xE5CD;","{Binding ComposeAttachmentNotice} | Show recents | Show dialer | Recents | &#xE872;","","{Binding DataContext.RemoveComposeAttachmentCommand, RelativeSource={RelativeSource AncestorType=Window}}","{StaticResource CompactIconButton}","{""Width"":""22"",""Height"":""22"",""Margin"":""6,0,0,0"",""Padding"":""0""}"
"xaml:MainWindow.xaml:3161:864","text","TextBlock","MainWindow.xaml","3161","3302","","{Binding ComposeAttachmentNotice}","Show recents | Show dialer | Recents | &#xE872; | &#xE5CD; | Single-click a row to reveal message and call actions. Double-click a row to place the call immediately.","","","","{""Grid.Row"":""2"",""Grid.ColumnSpan"":""2"",""Margin"":""0,90,0,0"",""Visibility"":""{Binding HasComposeAttachments, Converter={StaticResource BoolToVisibilityConverter}}""}"
"xaml:MainWindow.xaml:3171:865","layout","Grid","MainWindow.xaml","3171","3265","CallsRootGrid","Show recents | Show dialer | Recents | &#xE872; | &#xE5CD;","Show recents | Show dialer | Recents | &#xE872; | &#xE5CD;","","","","{""Grid.Row"":""3""}"
"xaml:MainWindow.xaml:3173:866","style","Style","MainWindow.xaml","3173","3180","","","","","","","{}"
"xaml:MainWindow.xaml:3174:867","style","Setter","MainWindow.xaml","3174","3174","","","","","","","{}"
"xaml:MainWindow.xaml:3177:868","style","Setter","MainWindow.xaml","3177","3177","","","","","","","{}"
"xaml:MainWindow.xaml:3193:869","layout","Border","MainWindow.xaml","3193","3218","","Show recents | Show dialer","Show recents | Show dialer","","","","{""Margin"":""0,16,16,0"",""Padding"":""8"",""HorizontalAlignment"":""Right"",""VerticalAlignment"":""Top"",""Visibility"":""{Binding HasHiddenCallSurfacePanes, Converter={StaticResource BoolToVisibilityConverter}}"",""CornerRadius"":""12"",""BorderThickness"":""1""}"
"xaml:MainWindow.xaml:3203:870","layout","StackPanel","MainWindow.xaml","3203","3217","","Show recents | Show dialer","Show recents | Show dialer","","","","{""Orientation"":""Horizontal""}"
"xaml:MainWindow.xaml:3204:871","action","Button","MainWindow.xaml","3204","3258","","Show recents","Show dialer | Recents | &#xE872;","","{Binding OpenRecentCallsPaneCommand}","{StaticResource TonalButton}","{""Height"":""32"",""Margin"":""0,0,8,0"",""Padding"":""14,0"",""Visibility"":""{Binding ShowRecentCallsPane, Converter={StaticResource InverseBoolConverter}}""}"
"xaml:MainWindow.xaml:3211:872","action","Button","MainWindow.xaml","3211","3258","","Show dialer","Recents | &#xE872;","","{Binding OpenDialerPaneCommand}","{StaticResource TonalButton}","{""Height"":""32"",""Padding"":""14,0"",""Visibility"":""{Binding ShowDialerPane, Converter={StaticResource InverseBoolConverter}}""}"
"xaml:MainWindow.xaml:3221:873","layout","Border","MainWindow.xaml","3221","3386","RecentCallsPane","Recents | &#xE872; | &#xE5CD; | Single-click a row to reveal message and call actions. Double-click a row to place the call immediately. | All | Missed","Recents | &#xE872; | &#xE5CD; | Single-click a row to reveal message and call actions. Double-click a row to place the call immediately. | All | Missed","","","","{""Grid.Row"":""0"",""Grid.Column"":""0"",""BorderThickness"":""0,0,1,0""}"
"xaml:MainWindow.xaml:3226:874","layout","Grid","MainWindow.xaml","3226","3265","","Recents | &#xE872; | &#xE5CD;","Recents | &#xE872; | &#xE5CD;","","","","{}"
"xaml:MainWindow.xaml:3231:875","layout","Border","MainWindow.xaml","3231","3386","","Recents | &#xE872; | &#xE5CD; | Single-click a row to reveal message and call actions. Double-click a row to place the call immediately. | All | Missed","Recents | &#xE872; | &#xE5CD; | Single-click a row to reveal message and call actions. Double-click a row to place the call immediately. | All | Missed","","","","{""Grid.Row"":""0"",""Padding"":""28,20,20,14""}"
"xaml:MainWindow.xaml:3232:876","layout","StackPanel","MainWindow.xaml","3232","3387","","Recents | &#xE872; | &#xE5CD; | Single-click a row to reveal message and call actions. Double-click a row to place the call immediately. | All | Missed","Recents | &#xE872; | &#xE5CD; | Single-click a row to reveal message and call actions. Double-click a row to place the call immediately. | All | Missed","","","","{}"
"xaml:MainWindow.xaml:3233:877","layout","Grid","MainWindow.xaml","3233","3265","","Recents | &#xE872; | &#xE5CD;","Recents | &#xE872; | &#xE5CD;","","","","{}"
"xaml:MainWindow.xaml:3239:878","text","TextBlock","MainWindow.xaml","3239","3302","","Recents","&#xE872; | &#xE5CD; | Single-click a row to reveal message and call actions. Double-click a row to place the call immediately. | All | Missed","","","","{""Grid.Column"":""0""}"
"xaml:MainWindow.xaml:3243:879","action","Button","MainWindow.xaml","3243","3258","","&#xE872;","","Delete all call history","{Binding DeleteAllCallHistoryCommand}","","{""Grid.Column"":""1"",""Margin"":""0,0,10,0""}"
"xaml:MainWindow.xaml:3249:880","style","Style","MainWindow.xaml","3249","3256","","","","","","{StaticResource CompactIconButton}","{}"
"xaml:MainWindow.xaml:3250:881","style","Setter","MainWindow.xaml","3250","3250","","","","","","","{}"
"xaml:MainWindow.xaml:3253:882","style","Setter","MainWindow.xaml","3253","3253","","","","","","","{}"
"xaml:MainWindow.xaml:3259:883","action","Button","MainWindow.xaml","3259","3288","","&#xE5CD;","Single-click a row to reveal message and call actions. Double-click a row to place the call immediately. | All","Hide recents","{Binding CloseRecentCallsPaneCommand}","{StaticResource CompactIconButton}","{""Grid.Column"":""2"",""Margin"":""8,0,0,0""}"
"xaml:MainWindow.xaml:3267:884","text","TextBlock","MainWindow.xaml","3267","3302","","Single-click a row to reveal message and call actions. Double-click a row to place the call immediately.","All | Missed","","","","{""Margin"":""0,12,0,0""}"
"xaml:MainWindow.xaml:3272:885","layout","UniformGrid","MainWindow.xaml","3272","3359","","All | Missed | Incoming | Outgoing","All | Missed | Incoming | Outgoing","","","","{""Margin"":""0,12,0,0""}"
"xaml:MainWindow.xaml:3273:886","action","Button","MainWindow.xaml","3273","3288","","All","","","{Binding SetCallHistoryFilterCommand}","","{""Margin"":""0,0,6,0""}"
"xaml:MainWindow.xaml:3275:887","style","Style","MainWindow.xaml","3275","3286","","","","","","{StaticResource TonalButton}","{}"
"xaml:MainWindow.xaml:3276:888","style","Setter","MainWindow.xaml","3276","3276","","","","","","","{}"
"xaml:MainWindow.xaml:3277:889","style","Setter","MainWindow.xaml","3277","3277","","","","","","","{}"
"xaml:MainWindow.xaml:3278:890","style","Setter","MainWindow.xaml","3278","3278","","","","","","","{}"
"xaml:MainWindow.xaml:3279:891","style","Setter","MainWindow.xaml","3279","3279","","","","","","","{}"
"xaml:MainWindow.xaml:3282:892","style","Setter","MainWindow.xaml","3282","3282","","","","","","","{}"
"xaml:MainWindow.xaml:3283:893","style","Setter","MainWindow.xaml","3283","3283","","","","","","","{}"
"xaml:MainWindow.xaml:3289:894","action","Button","MainWindow.xaml","3289","3326","","Missed","Missed","","{Binding SetCallHistoryFilterCommand}","","{""Margin"":""0,0,6,0""}"
"xaml:MainWindow.xaml:3290:895","layout","Grid","MainWindow.xaml","3290","3311","","Missed","Missed","","","","{}"
"xaml:MainWindow.xaml:3291:896","text","TextBlock","MainWindow.xaml","3291","3302","","Missed","","","","","{""HorizontalAlignment"":""Center"",""VerticalAlignment"":""Center""}"
"xaml:MainWindow.xaml:3293:897","style","Style","MainWindow.xaml","3293","3300","","","","","","","{}"
"xaml:MainWindow.xaml:3294:898","style","Setter","MainWindow.xaml","3294","3294","","","","","","","{}"
"xaml:MainWindow.xaml:3297:899","style","Setter","MainWindow.xaml","3297","3297","","","","","","","{}"
"xaml:MainWindow.xaml:3303:900","layout","Border","MainWindow.xaml","3303","3386","","Incoming | Outgoing | {Binding UndoCallHistoryDeleteText} | Undo","Incoming | Outgoing | {Binding UndoCallHistoryDeleteText} | Undo","","","","{""Width"":""8"",""Height"":""8"",""Margin"":""0,-3,-4,0"",""HorizontalAlignment"":""Right"",""VerticalAlignment"":""Top"",""Visibility"":""{Binding HasMissedCallAlert, Converter={StaticResource BoolToVisibilityConverter}}"",""CornerRadius"":""4""}"
"xaml:MainWindow.xaml:3313:901","style","Style","MainWindow.xaml","3313","3324","","","","","","{StaticResource TonalButton}","{}"
"xaml:MainWindow.xaml:3314:902","style","Setter","MainWindow.xaml","3314","3314","","","","","","","{}"
"xaml:MainWindow.xaml:3315:903","style","Setter","MainWindow.xaml","3315","3315","","","","","","","{}"
"xaml:MainWindow.xaml:3316:904","style","Setter","MainWindow.xaml","3316","3316","","","","","","","{}"
"xaml:MainWindow.xaml:3317:905","style","Setter","MainWindow.xaml","3317","3317","","","","","","","{}"
"xaml:MainWindow.xaml:3320:906","style","Setter","MainWindow.xaml","3320","3320","","","","","","","{}"
"xaml:MainWindow.xaml:3321:907","style","Setter","MainWindow.xaml","3321","3321","","","","","","","{}"
"xaml:MainWindow.xaml:3327:908","action","Button","MainWindow.xaml","3327","3342","","Incoming","","","{Binding SetCallHistoryFilterCommand}","","{""Margin"":""0,0,6,0""}"
"xaml:MainWindow.xaml:3329:909","style","Style","MainWindow.xaml","3329","3340","","","","","","{StaticResource TonalButton}","{}"
"xaml:MainWindow.xaml:3330:910","style","Setter","MainWindow.xaml","3330","3330","","","","","","","{}"
"xaml:MainWindow.xaml:3331:911","style","Setter","MainWindow.xaml","3331","3331","","","","","","","{}"
"xaml:MainWindow.xaml:3332:912","style","Setter","MainWindow.xaml","3332","3332","","","","","","","{}"
"xaml:MainWindow.xaml:3333:913","style","Setter","MainWindow.xaml","3333","3333","","","","","","","{}"
"xaml:MainWindow.xaml:3336:914","style","Setter","MainWindow.xaml","3336","3336","","","","","","","{}"
"xaml:MainWindow.xaml:3337:915","style","Setter","MainWindow.xaml","3337","3337","","","","","","","{}"
"xaml:MainWindow.xaml:3343:916","action","Button","MainWindow.xaml","3343","3358","","Outgoing","","","{Binding SetCallHistoryFilterCommand}","","{}"
"xaml:MainWindow.xaml:3345:917","style","Style","MainWindow.xaml","3345","3356","","","","","","{StaticResource TonalButton}","{}"
"xaml:MainWindow.xaml:3346:918","style","Setter","MainWindow.xaml","3346","3346","","","","","","","{}"
"xaml:MainWindow.xaml:3347:919","style","Setter","MainWindow.xaml","3347","3347","","","","","","","{}"
"xaml:MainWindow.xaml:3348:920","style","Setter","MainWindow.xaml","3348","3348","","","","","","","{}"
"xaml:MainWindow.xaml:3349:921","style","Setter","MainWindow.xaml","3349","3349","","","","","","","{}"
"xaml:MainWindow.xaml:3352:922","style","Setter","MainWindow.xaml","3352","3352","","","","","","","{}"
"xaml:MainWindow.xaml:3353:923","style","Setter","MainWindow.xaml","3353","3353","","","","","","","{}"
"xaml:MainWindow.xaml:3360:924","layout","Border","MainWindow.xaml","3360","3386","","{Binding UndoCallHistoryDeleteText} | Undo","{Binding UndoCallHistoryDeleteText} | Undo","","","","{""Margin"":""0,12,0,0"",""Padding"":""12,8"",""Visibility"":""{Binding HasUndoCallHistoryDelete, Converter={StaticResource BoolToVisibilityConverter}}"",""CornerRadius"":""8"",""BorderThickness"":""1""}"
"xaml:MainWindow.xaml:3367:925","layout","Grid","MainWindow.xaml","3367","3385","","{Binding UndoCallHistoryDeleteText} | Undo","{Binding UndoCallHistoryDeleteText} | Undo","","","","{}"
"xaml:MainWindow.xaml:3372:926","text","TextBlock","MainWindow.xaml","3372","3453","","{Binding UndoCallHistoryDeleteText}","Undo | &#xE0B0; | No recent calls | {Binding DisplayNumber}","","","","{""Grid.Column"":""0"",""VerticalAlignment"":""Center""}"
"xaml:MainWindow.xaml:3378:927","action","Button","MainWindow.xaml","3378","3584","","Undo","&#xE0B0; | No recent calls | {Binding DisplayNumber} | {Binding SubtitleDisplay} | {Binding TimeDisplay} | &#xE625;","","{Binding UndoCallHistoryDeleteCommand}","{StaticResource TonalButton}","{""Height"":""28"",""Grid.Column"":""1"",""Margin"":""10,0,0,0"",""Padding"":""12,0""}"
"xaml:MainWindow.xaml:3390:928","layout","StackPanel","MainWindow.xaml","3390","3408","","&#xE0B0; | No recent calls","&#xE0B0; | No recent calls","","","","{""Grid.Row"":""1"",""HorizontalAlignment"":""Center"",""VerticalAlignment"":""Center""}"
"xaml:MainWindow.xaml:3393:929","style","Style","MainWindow.xaml","3393","3400","","","","","","","{}"
"xaml:MainWindow.xaml:3394:930","style","Setter","MainWindow.xaml","3394","3394","","","","","","","{}"
"xaml:MainWindow.xaml:3397:931","style","Setter","MainWindow.xaml","3397","3397","","","","","","","{}"
"xaml:MainWindow.xaml:3402:932","text","TextBlock","MainWindow.xaml","3402","3453","","&#xE0B0;","No recent calls | {Binding DisplayNumber}","","","{StaticResource MaterialIconText}","{""Margin"":""0,0,0,12"",""HorizontalAlignment"":""Center""}"
"xaml:MainWindow.xaml:3404:933","text","TextBlock","MainWindow.xaml","3404","3453","","No recent calls","{Binding DisplayNumber}","","","","{""HorizontalAlignment"":""Center""}"
"xaml:MainWindow.xaml:3410:934","layout","ListBox","MainWindow.xaml","3410","3510","","{Binding DisplayNumber} | {Binding SubtitleDisplay} | {Binding TimeDisplay} | &#xE625; | &#xE0B0; | &#xE14B;","{Binding DisplayNumber} | {Binding SubtitleDisplay} | {Binding TimeDisplay} | &#xE625; | &#xE0B0; | &#xE14B;","","","","{""Grid.Row"":""1"",""BorderThickness"":""0""}"
"xaml:MainWindow.xaml:3417:935","style","Style","MainWindow.xaml","3417","3431","","","","","","","{}"
"xaml:MainWindow.xaml:3418:936","style","Setter","MainWindow.xaml","3418","3418","","","","","","","{}"
"xaml:MainWindow.xaml:3419:937","style","Setter","MainWindow.xaml","3419","3419","","","","","","","{}"
"xaml:MainWindow.xaml:3420:938","style","Setter","MainWindow.xaml","3420","3420","","","","","","","{}"
"xaml:MainWindow.xaml:3421:939","style","Setter","MainWindow.xaml","3421","3421","","","","","","","{}"
"xaml:MainWindow.xaml:3422:940","style","Setter","MainWindow.xaml","3422","3422","","","","","","","{}"
"xaml:MainWindow.xaml:3425:941","style","Setter","MainWindow.xaml","3425","3425","","","","","","","{}"
"xaml:MainWindow.xaml:3428:942","style","Setter","MainWindow.xaml","3428","3428","","","","","","","{}"
"xaml:MainWindow.xaml:3434:943","style","DataTemplate","MainWindow.xaml","3434","3508","","{Binding DisplayNumber} | {Binding SubtitleDisplay} | {Binding TimeDisplay} | &#xE625; | &#xE0B0; | &#xE14B;","{Binding DisplayNumber} | {Binding SubtitleDisplay} | {Binding TimeDisplay} | &#xE625; | &#xE0B0; | &#xE14B;","","","","{}"
"xaml:MainWindow.xaml:3435:944","layout","Grid","MainWindow.xaml","3435","3507","","{Binding DisplayNumber} | {Binding SubtitleDisplay} | {Binding TimeDisplay} | &#xE625; | &#xE0B0; | &#xE14B;","{Binding DisplayNumber} | {Binding SubtitleDisplay} | {Binding TimeDisplay} | &#xE625; | &#xE0B0; | &#xE14B;","","","","{}"
"xaml:MainWindow.xaml:3440:945","layout","StackPanel","MainWindow.xaml","3440","3457","","{Binding DisplayNumber} | {Binding SubtitleDisplay}","{Binding DisplayNumber} | {Binding SubtitleDisplay}","","","","{""Grid.Column"":""0"",""VerticalAlignment"":""Center""}"
"xaml:MainWindow.xaml:3441:946","text","TextBlock","MainWindow.xaml","3441","3453","","{Binding DisplayNumber}","","","","","{}"
"xaml:MainWindow.xaml:3444:947","style","Style","MainWindow.xaml","3444","3451","","","","","","","{}"
"xaml:MainWindow.xaml:3445:948","style","Setter","MainWindow.xaml","3445","3445","","","","","","","{}"
"xaml:MainWindow.xaml:3448:949","style","Setter","MainWindow.xaml","3448","3448","","","","","","","{}"
"xaml:MainWindow.xaml:3454:950","text","TextBlock","MainWindow.xaml","3454","3456","","{Binding SubtitleDisplay}","","","","","{""Margin"":""0,2,0,0""}"
"xaml:MainWindow.xaml:3458:951","text","TextBlock","MainWindow.xaml","3458","3460","","{Binding TimeDisplay}","","","","","{""Grid.Column"":""1"",""VerticalAlignment"":""Center""}"
"xaml:MainWindow.xaml:3461:952","layout","Border","MainWindow.xaml","3461","3506","","&#xE625; | &#xE0B0; | &#xE14B; | &#xE872;","&#xE625; | &#xE0B0; | &#xE14B; | &#xE872;","","","","{""Grid.Column"":""0"",""Grid.ColumnSpan"":""2"",""Padding"":""4"",""HorizontalAlignment"":""Right"",""VerticalAlignment"":""Center"",""CornerRadius"":""16"",""BorderThickness"":""1""}"
"xaml:MainWindow.xaml:3471:953","style","Style","MainWindow.xaml","3471","3481","","","","","","","{}"
"xaml:MainWindow.xaml:3472:954","style","Setter","MainWindow.xaml","3472","3715","","&#xE625; | &#xE0B0; | &#xE14B; | &#xE872; | Dialer | &#xE5CD;","&#xE625; | &#xE0B0; | &#xE14B; | &#xE872; | Dialer | &#xE5CD;","","","","{}"
"xaml:MainWindow.xaml:3475:955","style","Setter","MainWindow.xaml","3475","3715","","&#xE625; | &#xE0B0; | &#xE14B; | &#xE872; | Dialer | &#xE5CD;","&#xE625; | &#xE0B0; | &#xE14B; | &#xE872; | Dialer | &#xE5CD;","","","","{}"
"xaml:MainWindow.xaml:3478:956","style","Setter","MainWindow.xaml","3478","3715","","&#xE625; | &#xE0B0; | &#xE14B; | &#xE872; | Dialer | &#xE5CD;","&#xE625; | &#xE0B0; | &#xE14B; | &#xE872; | Dialer | &#xE5CD;","","","","{}"
"xaml:MainWindow.xaml:3483:957","layout","StackPanel","MainWindow.xaml","3483","3505","","&#xE625; | &#xE0B0; | &#xE14B; | &#xE872;","&#xE625; | &#xE0B0; | &#xE14B; | &#xE872;","","","","{""Orientation"":""Horizontal""}"
"xaml:MainWindow.xaml:3484:958","action","Button","MainWindow.xaml","3484","3584","","&#xE625;","&#xE0B0; | &#xE14B; | &#xE872; | Dialer | &#xE5CD; | {Binding DialNumber, UpdateSourceTrigger=PropertyChanged}","Message this number","","{StaticResource CallRowActionButtonStyle}","{}"
"xaml:MainWindow.xaml:3489:959","action","Button","MainWindow.xaml","3489","3584","","&#xE0B0;","&#xE14B; | &#xE872; | Dialer | &#xE5CD; | {Binding DialNumber, UpdateSourceTrigger=PropertyChanged} | &#xE14A;","Call this number","","{StaticResource CallRowActionButtonStyle}","{}"
"xaml:MainWindow.xaml:3494:960","action","Button","MainWindow.xaml","3494","3584","","&#xE14B;","&#xE872; | Dialer | &#xE5CD; | {Binding DialNumber, UpdateSourceTrigger=PropertyChanged} | &#xE14A;","Block / unblock locally","{Binding DataContext.ToggleCallRecordBlockedCommand, RelativeSource={RelativeSource AncestorType=Window}}","{StaticResource CallRowActionButtonStyle}","{}"
"xaml:MainWindow.xaml:3499:961","action","Button","MainWindow.xaml","3499","3584","","&#xE872;","Dialer | &#xE5CD; | {Binding DialNumber, UpdateSourceTrigger=PropertyChanged} | &#xE14A;","Delete call entry","{Binding DataContext.DeleteCallRecordCommand, RelativeSource={RelativeSource AncestorType=Window}}","{StaticResource CallRowActionButtonStyle}","{""VerticalAlignment"":""Center""}"
"xaml:MainWindow.xaml:3527:962","layout","Border","MainWindow.xaml","3527","3642","DialerPane","Dialer | &#xE5CD; | {Binding DialNumber, UpdateSourceTrigger=PropertyChanged} | &#xE14A; | Type a number or contact name, then press Call. | Save as contact","Dialer | &#xE5CD; | {Binding DialNumber, UpdateSourceTrigger=PropertyChanged} | &#xE14A; | Type a number or contact name, then press Call. | Save as contact","","","","{""Grid.Row"":""0"",""Grid.Column"":""2"",""BorderThickness"":""1,0,0,0""}"
"xaml:MainWindow.xaml:3532:963","layout","ScrollViewer","MainWindow.xaml","3532","3723","","Dialer | &#xE5CD; | {Binding DialNumber, UpdateSourceTrigger=PropertyChanged} | &#xE14A; | Type a number or contact name, then press Call. | Save as contact","Dialer | &#xE5CD; | {Binding DialNumber, UpdateSourceTrigger=PropertyChanged} | &#xE14A; | Type a number or contact name, then press Call. | Save as contact","","","","{}"
"xaml:MainWindow.xaml:3534:964","layout","Grid","MainWindow.xaml","3534","3553","","Dialer | &#xE5CD;","Dialer | &#xE5CD;","","","","{""MaxWidth"":""356"",""HorizontalAlignment"":""Center""}"
"xaml:MainWindow.xaml:3535:965","layout","StackPanel","MainWindow.xaml","3535","3627","","Dialer | &#xE5CD; | {Binding DialNumber, UpdateSourceTrigger=PropertyChanged} | &#xE14A; | Type a number or contact name, then press Call. | Save as contact","Dialer | &#xE5CD; | {Binding DialNumber, UpdateSourceTrigger=PropertyChanged} | &#xE14A; | Type a number or contact name, then press Call. | Save as contact","","","","{""Margin"":""16,16,16,20""}"
"xaml:MainWindow.xaml:3537:966","layout","Grid","MainWindow.xaml","3537","3553","","Dialer | &#xE5CD;","Dialer | &#xE5CD;","","","","{""Margin"":""0,0,0,14""}"
"xaml:MainWindow.xaml:3542:967","text","TextBlock","MainWindow.xaml","3542","3546","","Dialer","","","","","{""Grid.Column"":""0""}"
"xaml:MainWindow.xaml:3547:968","action","Button","MainWindow.xaml","3547","3584","","&#xE5CD;","{Binding DialNumber, UpdateSourceTrigger=PropertyChanged} | &#xE14A;","Hide dialer","{Binding CloseDialerPaneCommand}","{StaticResource CompactIconButton}","{""Grid.Column"":""1"",""Margin"":""8,0,0,0""}"
"xaml:MainWindow.xaml:3555:969","layout","Grid","MainWindow.xaml","3555","3585","","{Binding DialNumber, UpdateSourceTrigger=PropertyChanged} | &#xE14A;","{Binding DialNumber, UpdateSourceTrigger=PropertyChanged} | &#xE14A;","","","","{""MinHeight"":""56"",""Margin"":""0,0,0,8""}"
"xaml:MainWindow.xaml:3560:970","text","TextBox","MainWindow.xaml","3560","3568","MainDialNumberBox","{Binding DialNumber, UpdateSourceTrigger=PropertyChanged}","","","","","{""Grid.Column"":""0"",""Padding"":""10"",""VerticalAlignment"":""Center"",""BorderThickness"":""0""}"
"xaml:MainWindow.xaml:3569:971","action","Button","MainWindow.xaml","3569","3584","","&#xE14A;","","","","","{""Grid.Column"":""1"",""Padding"":""14,14""}"
"xaml:MainWindow.xaml:3575:972","style","Style","MainWindow.xaml","3575","3582","","","","","","{StaticResource TonalButton}","{}"
"xaml:MainWindow.xaml:3576:973","style","Setter","MainWindow.xaml","3576","3715","","Type a number or contact name, then press Call. | Save as contact | Edit contact | {Binding DisplayName} | {Binding FormattedPhone} | Text","Type a number or contact name, then press Call. | Save as contact | Edit contact | {Binding DisplayName} | {Binding FormattedPhone} | Text","","","","{}"
"xaml:MainWindow.xaml:3579:974","style","Setter","MainWindow.xaml","3579","3715","","Type a number or contact name, then press Call. | Save as contact | Edit contact | {Binding DisplayName} | {Binding FormattedPhone} | Text","Type a number or contact name, then press Call. | Save as contact | Edit contact | {Binding DisplayName} | {Binding FormattedPhone} | Text","","","","{}"
"xaml:MainWindow.xaml:3586:975","text","TextBlock","MainWindow.xaml","3586","3589","","Type a number or contact name, then press Call.","","","","","{""Margin"":""4,0,0,12""}"
"xaml:MainWindow.xaml:3591:976","layout","StackPanel","MainWindow.xaml","3591","3627","","Save as contact | Edit contact | {Binding DisplayName} | {Binding FormattedPhone}","Save as contact | Edit contact | {Binding DisplayName} | {Binding FormattedPhone}","","","","{""Margin"":""0,0,0,16""}"
"xaml:MainWindow.xaml:3592:977","layout","WrapPanel","MainWindow.xaml","3592","3606","","Save as contact | Edit contact","Save as contact | Edit contact","","","","{""Margin"":""0,0,0,8""}"
"xaml:MainWindow.xaml:3593:978","action","Button","MainWindow.xaml","3593","3688","","Save as contact","Edit contact | {Binding DisplayName} | {Binding FormattedPhone} | Text | Call | 1","","{Binding SaveAsContactCommand}","{StaticResource TonalButton}","{""Margin"":""0,0,10,10"",""Padding"":""16,0"",""Visibility"":""{Binding CanSaveDialContact, Converter={StaticResource BoolToVisibilityConverter}}""}"
"xaml:MainWindow.xaml:3599:979","action","Button","MainWindow.xaml","3599","3688","","Edit contact","{Binding DisplayName} | {Binding FormattedPhone} | Text | Call | 1 | 2","","{Binding EditContactCommand}","{StaticResource TonalButton}","{""Margin"":""0,0,10,10"",""Padding"":""16,0"",""Visibility"":""{Binding CanEditDialContact, Converter={StaticResource BoolToVisibilityConverter}}""}"
"xaml:MainWindow.xaml:3607:980","layout","Border","MainWindow.xaml","3607","3642","","{Binding DisplayName} | {Binding FormattedPhone} | Text | Call","{Binding DisplayName} | {Binding FormattedPhone} | Text | Call","","","{StaticResource SuggestionListBorderStyle}","{""Visibility"":""{Binding ShowCallContactSuggestions, Converter={StaticResource BoolToVisibilityConverter}}""}"
"xaml:MainWindow.xaml:3609:981","layout","ListBox","MainWindow.xaml","3609","3645","","{Binding DisplayName} | {Binding FormattedPhone} | Text | Call","{Binding DisplayName} | {Binding FormattedPhone} | Text | Call","","","{StaticResource SuggestionListBoxStyle}","{""MaxHeight"":""200""}"
"xaml:MainWindow.xaml:3614:982","style","DataTemplate","MainWindow.xaml","3614","3643","","{Binding DisplayName} | {Binding FormattedPhone} | Text | Call","{Binding DisplayName} | {Binding FormattedPhone} | Text | Call","","","","{}"
